Attribute,url,url_length,has_ip,dot_count,protocol_http,protocol_https,subdomain_count,domain_age,dns_valid,site_accessible,has_iframe,has_obfuscated_script,whois_available,whois_registrar,whois_registration_time,whois_expiration_time,whois_name_server
phishing,"""http://117.241.204.19:43375/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://180.108.59.66:48091/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://124.95.19.81:53103/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://123.4.78.149:53796/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.200.118.25:49096/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://smithsonianmag.top/catagoru/ewrop3/jama1ca.jpg""",56,0,2,0,0,0,83,1,0,None,None,0,PDR Ltd,2025/1/20 17:40,2026/1/20 17:40,"nicolas.ns.cloudflare.com,sandy.ns.cloudflare.com"
phishing,"""https://github.com/junayed-tasnur/Creatives-for-you/releases/download/v1.0/Application.zip""",92,0,3,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://223.12.180.104:56243/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.86.66:53354/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://104.245.241.157/documents/files/zip/1752356845.pdf""",59,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://180.180.59.199:54716/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://113.25.131.122:6967/.i""",31,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.224.92.251:51350/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://222.134.170.204:41601/Mozi.m""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://103.159.96.179:58888/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://60.23.239.21:49538/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://150.107.10.115:36409/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.113.28.3:46497/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://103.197.113.78:60286/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://61.3.218.47:53242/bin.sh""",33,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.216.182.210:36280/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://39.77.250.57:36628/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.93.224:49848/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.176.40:54770/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://87.121.84.207/bins/arm6""",32,1,3,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://219.157.58.178:41725/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://14.153.215.12:33665/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://125.45.55.214:42304/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.231.149.35:35426/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.244.237.6:43307/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://73.106.212.249:41810/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.248.170.94:58668/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://27.215.54.55:47833/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.241.48.167:53141/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://bitbucket.org/baptest1106/1/downloads/Informazioni_Complete_Personali_Banca.zip""",89,0,2,0,0,0,10002,1,0,None,None,0,MarkMonitor Inc.,1997/11/24 13:00,2026/11/23 13:00,"ns-1305.awsdns-35.org,ns-1746.awsdns-26.co.uk,ns-445.awsdns-55.com,ns-584.awsdns-09.net"
phishing,"""http://42.87.168.95:46103/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.251.98:54374/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.211.46.234:33411/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://github.com/Sylvanogammer/Apex-No-Recoil/releases/download/v1.8.4-beta.4/apex-no-recoil-v1.8.4-beta.4.zip""",114,0,8,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://103.20.3.248:49002/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://222.241.210.172:54435/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://172.245.208.13/wex/gh.js""",33,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://176.65.142.190/host/newmuk.ps1""",39,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://94.103.188.118/x-3.2-.Sakura""",37,1,5,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.206.100.189:37984/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://shed-determination-conviction-herself.trycloudflare.com/55.js""",71,0,3,0,0,1,2471,0,0,None,None,0,"Cloudflare, Inc.",2018/7/7 20:30,2032/7/7 20:30,"KEVIN.NS.CLOUDFLARE.COM,MARJORY.NS.CLOUDFLARE.COM"
phishing,"""http://117.235.60.64:51236/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.199.77.239:60782/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://27.21.157.95:41943/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://112.239.113.142:57108/Mozi.m""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.88.149.146:45887/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.88.143.116:56176/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.231.149.6:55070/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.178.36:60033/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://139.5.11.117:47857/Mozi.m""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://58.47.107.164:16947/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://123.14.38.34:57998/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://github.com/alan7385/Top-10-Malware-Detection-Projects/releases/download/v2.0/Software.zip""",99,0,3,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://117.209.92.116:32989/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.215.93.161:51754/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.89.115:57357/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://paste.ee/d/oOPM932Y/0""",31,0,1,0,0,0,None,1,0,None,None,0,,-,-,
phishing,"""http://201.46.132.204:4972/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://45.94.31.31/bin/support.client.exe?i=&e=Support&y=Guest&r=""",68,1,5,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://202.107.20.7:50720/Mozi.m""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.231.130.42:48374/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://github.com/Lelouchp/XnViewMP-Free/releases/download/v1.0/App.zip""",74,0,3,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://117.207.210.79:51078/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://5.252.153.92/pdfHfrJ123Frg/gutschein20.pdf""",51,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""https://github.com/OBID-01/ESET-KeyGen-2025/releases/download/portent/ESET-KeyGen-2025_portent.zip""",100,0,2,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://45.137.198.124/main_ppc""",32,1,3,0,0,2,None,1,0,None,None,,,,,
phishing,"""https://www.iptvhddechile.com/bin/support.client.exe?i=&e=Support&y=Guest&r=""",78,0,4,0,0,1,667,1,0,None,None,0,"eNom, LLC",2023/6/16 12:48,2026/6/16 12:48,"CLINT.NS.CLOUDFLARE.COM,SHARON.NS.CLOUDFLARE.COM"
phishing,"""http://117.200.237.255:36416/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://61.54.192.252:53466/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.253.148:45303/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://u1.upstreamcresting.shop/8te4pdcf10.aac""",49,0,3,0,0,1,None,0,0,None,None,,,,,
phishing,"""https://maslemaus.b-cdn.net/electrum-4.5.8.1.exe""",50,1,6,0,0,1,3274,1,0,None,None,0,"Name.com, Inc.",2016/4/26 7:34,2029/4/26 7:34,"NS1.BUNNYDNS.COM,NS2.BUNNYDNS.COM,NS3.BUNNYDNS.COM"
phishing,"""http://94.103.188.118/s-h.4-.Sakura""",37,1,5,0,0,2,None,1,0,None,None,,,,,
phishing,"""https://u1.festerattire.shop/05nkz1veqo.mp3""",45,0,3,0,0,1,None,0,0,None,None,,,,,
phishing,"""http://104.245.241.184/sh.sh""",30,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://182.112.35.236:51061/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://125.45.11.117:33544/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://drive.google.com/uc?export=download&id=1GDatLMNWhKsQzov-7XDcjgSQSXD9aYBs""",82,0,2,0,0,1,10072,1,0,None,None,0,MarkMonitor Inc.,1997/9/15 12:00,2028/9/14 12:00,"NS1.GOOGLE.COM,NS2.GOOGLE.COM,NS3.GOOGLE.COM,NS4.GOOGLE.COM"
phishing,"""http://115.49.24.33:34761/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.129.138.41:33566/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.254.97.164:33788/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.94.79:51289/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.17.249:48994/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://27.207.124.174:57024/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://222.127.195.30:57314/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://45.164.177.93:11924/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://45.154.98.248/bin/support.client.exe?i=&e=Support&y=Guest&r=""",70,1,5,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.247.155.251:41566/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://u1.jarringshrink.shop/dtyins8gja.aac""",46,0,3,0,0,1,10,0,0,None,None,0,PDR Ltd. d/b/a PublicDomainRegistry.com,2025/4/2 22:19,2026/4/3 7:59,"PRISCILLA.NS.CLOUDFLARE.COM,WILSON.NS.CLOUDFLARE.COM"
phishing,"""https://www.inhelp.top/bin/support.client.exe?i=&e=Support&y=Guest&r=""",71,0,4,0,0,1,80,1,0,None,None,0,Gname.com Pte. Ltd.,2025/1/23 1:54,2026/1/23 1:54,"adrian.ns.cloudflare.com,konnor.ns.cloudflare.com"
phishing,"""http://42.225.200.150:54824/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.215.51.5:57260/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://115.56.176.6:50493/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.251.210:37615/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://raw.githubusercontent.com/RQ3Xd/1/refs/heads/main/update.zip""",70,0,3,0,0,1,4083,1,0,None,None,0,MarkMonitor Inc.,2014/2/7 5:17,2026/2/7 5:17,"DNS1.P01.NSONE.NET,DNS2.P01.NSONE.NET,DNS3.P01.NSONE.NET,DNS4.P01.NSONE.NET,NS-1411.AWSDNS-48.ORG,NS-181.AWSDNS-22.COM,NS-1867.AWSDNS-41.CO.UK,NS-596.AWSDNS-10.NET"
phishing,"""http://117.211.37.34:35374/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://u1.festerattire.shop/zpc4ppna64.mp3""",45,0,3,0,0,1,15,0,0,None,None,0,PDR Ltd. d/b/a PublicDomainRegistry.com,2025/3/29 0:08,2026/3/29 7:59,"NS1.SUSPENDED-DOMAIN.COM,NS2.SUSPENDED-DOMAIN.COM"
phishing,"""https://github.com/eed8989/u/raw/main/ud.bat""",46,0,2,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""http://113.27.31.138:44256/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://60.209.190.173:57879/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.239.229.43:40448/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://61.53.92.89:39237/bin.sh""",33,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://newcastle-rating-artificial-commissioners.trycloudflare.com/1RYSA8KS0TYA/1SYAKSA.lnk""",94,0,3,0,0,1,2471,0,0,None,None,0,"Cloudflare, Inc.",2018/7/7 20:30,2032/7/7 20:30,"KEVIN.NS.CLOUDFLARE.COM,MARJORY.NS.CLOUDFLARE.COM"
phishing,"""http://117.221.253.229:46816/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.204.165.43:46510/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://216.9.224.185/122/wend/swecaninsertforgoodforeeturncheclkgoodwecan___________wecaninsertforgoodforeeturncheclkgood________wecaninsertforgoodforeeturncheclkgood.doc""",172,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://115.50.231.233:57722/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://38.52.142.194:60107/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://shed-determination-conviction-herself.trycloudflare.com/ksa.hta""",73,0,3,0,0,1,2471,0,0,None,None,0,"Cloudflare, Inc.",2018/7/7 20:30,2032/7/7 20:30,"KEVIN.NS.CLOUDFLARE.COM,MARJORY.NS.CLOUDFLARE.COM"
phishing,"""http://117.209.19.53:47066/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.34.222.151:46203/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.223.141.83:35272/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://61.1.29.10:42392/i""",27,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.241.204.171:34691/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://115.54.111.1:55473/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.94.114.8:54262/i""",28,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://raw.githubusercontent.com/tomadd22/assets/7115caffb3863e39303524df6660af50349aa1f3/Software.zip""",105,0,3,0,0,1,4083,1,0,None,None,0,MarkMonitor Inc.,2014/2/7 5:17,2026/2/7 5:17,"DNS1.P01.NSONE.NET,DNS2.P01.NSONE.NET,DNS3.P01.NSONE.NET,DNS4.P01.NSONE.NET,NS-1411.AWSDNS-48.ORG,NS-181.AWSDNS-22.COM,NS-1867.AWSDNS-41.CO.UK,NS-596.AWSDNS-10.NET"
phishing,"""http://177.227.177.247:24875/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://223.12.180.104:56243/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://112.239.123.246:39107/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.121.8.251:58118/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://shed-determination-conviction-herself.trycloudflare.com/bab.zip""",73,0,3,0,0,1,2471,0,0,None,None,0,"Cloudflare, Inc.",2018/7/7 20:30,2032/7/7 20:30,"KEVIN.NS.CLOUDFLARE.COM,MARJORY.NS.CLOUDFLARE.COM"
phishing,"""http://60.19.221.42:52126/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://221.15.231.26:51442/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.116.39.178:47656/Mozi.m""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.117.2.226:48085/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.224.69.14:55990/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.97.253.170:37176/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.182.70.64:44545/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.199.45.227:35419/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://180.112.247.118:42536/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://178.149.240.69/bins/sora.arm6""",38,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.241.60.215:52540/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.116.118.70:41090/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://196.188.135.228:48031/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://194.62.248.25/HideChaotic/ub8ehJSePAfc9FYqZIT6.mips""",60,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""https://u1.festerattire.shop/68xbx1ja9j.mp3""",45,0,3,0,0,1,None,None,None,None,None,1,,,,
phishing,"""http://219.156.190.52:52044/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://122.139.142.84:40165/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""https://onyxintruder.de/bin/support.client.exe?i=&e=Support&y=Guest&r=""",72,0,3,0,0,0,,1,0,None,None,1,,,,
phishing,"""http://84.201.20.53/LjEZs/uYtea.spc""",37,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.242.254.107:42916/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://104.245.241.184/zersh4""",31,1,3,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.209.241.159:59607/Mozi.m""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.200.86.22:51116/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.206.74.52:42628/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://176.65.144.220/hiddenbin/Space.mips""",44,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://proarte.rs/8g/MylDvhqhnffcdsHRMwsbq8.bin""",49,0,2,0,0,0,None,1,0,None,None,0,ORION TELEKOM d.o.o.,-,-,
phishing,"""http://115.56.176.6:50493/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://195.82.147.81/cabdaf/033025-z38/hotrelevant.zip""",56,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://59.178.107.204:45782/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://222.140.187.176:34080/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://178.149.240.69/bins/sora.m68k""",38,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.254.102.221:48172/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.251.178.28:38620/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.130.231.4:53137/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.238.174.19:39846/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://77.179.229.241:8080/sshd""",33,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.209.0.111:55140/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.92.176.108:44430/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://60.23.232.216:45572/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://104.245.241.184/gig.sh""",31,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.241.197.179:59324/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.199.130.15:60028/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.225.2.5:39899/bin.sh""",32,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://176.65.144.18/FBI.sh4""",30,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://175.107.1.243:51002/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://175.175.82.233:57652/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://104.245.241.184/nabmips""",32,1,3,0,0,2,None,1,0,None,None,,,,,
phishing,"""https://u1.strongboxjarring.shop/1bgzrm8z1m.aac""",49,0,3,0,0,1,None,0,0,None,None,,,,,
phishing,"""https://github.com/soundcloudaudmp3/GlassWire_Elite_Crack/releases/download/2.0.3/GlassWire.Elite.Crack.v2.0.3.zip""",116,0,9,0,0,0,6395,1,0,None,None,0,MarkMonitor Inc.,2007/10/10 2:20,2026/10/10 2:20,"DNS1.P08.NSONE.NET,DNS2.P08.NSONE.NET,DNS3.P08.NSONE.NET,DNS4.P08.NSONE.NET,NS-1283.AWSDNS-32.ORG,NS-1707.AWSDNS-21.CO.UK,NS-421.AWSDNS-52.COM,NS-520.AWSDNS-01.NET"
phishing,"""https://u1.equatedisbelief.shop/1hl66d6hm5.mp3""",48,0,3,0,0,1,15,0,0,None,None,0,PDR Ltd. d/b/a PublicDomainRegistry.com,2025/3/28 20:37,2026/3/29 7:59,"PRISCILLA.NS.CLOUDFLARE.COM,WILSON.NS.CLOUDFLARE.COM"
phishing,"""http://42.227.5.155:50225/i""",29,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://154.205.128.91/u.sh""",28,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://115.55.223.122:59624/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://112.248.155.29:54606/i""",31,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://116.138.112.86:56756/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.206.72.69:41549/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://157.10.45.97/hiddenbin/Space.arm5""",42,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://proarte.rs/8g/Distinktive.ttf""",38,0,2,0,0,0,None,1,0,None,None,0,ORION TELEKOM d.o.o.,-,-,
phishing,"""http://superxsuper.com/Downloads/Requerimento.lnk""",51,0,2,0,0,0,2002,1,0,None,None,0,Tucows Domains Inc.,2019/10/20 9:44,2025/10/20 9:44,"NS1.ASMALLORANGE.COM,NS2.ASMALLORANGE.COM"
phishing,"""http://176.65.142.190/Blackyy/air.ps1""",39,1,4,0,0,2,None,1,0,None,None,,,,,
phishing,"""http://117.251.190.243:44149/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://115.55.48.214:45519/i""",30,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://110.183.52.8:46558/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://221.15.193.145:43400/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://42.232.237.234:42453/bin.sh""",36,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.192.234.114:42314/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.199.231.232:47657/bin.sh""",37,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.130.230.230:51115/i""",32,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://59.88.21.120:39748/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://201.20.93.86:4890/i""",28,1,3,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://115.50.99.71:33308/bin.sh""",34,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://182.121.18.74:47757/bin.sh""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://117.200.89.67:35497/Mozi.m""",35,1,4,0,0,2,None,0,0,None,None,,,,,
phishing,"""http://176.65.144.18/FBI.arm""",30,1,4,0,0,2,None,1,0,None,None,,,,,
